# source time function
# time function type  : 1
# amplification factor:  1.00000E+10
# DT                  :  5.00000E-05
# t0                  :  1.20000E-01
# time shift          :  0.00000E+00
# format
#time  #used_STF  #initial_source_function_value
  0.398499995      -0.00000000      -0.0000000000000000     
  0.398550004      -0.00000000      -0.0000000000000000     
  0.398600012      -0.00000000      -0.0000000000000000     
  0.398649991      -0.00000000      -0.0000000000000000     
  0.398699999      -0.00000000      -0.0000000000000000     
  0.398750007      -0.00000000      -0.0000000000000000     
  0.398799986      -0.00000000      -0.0000000000000000     
  0.398849994      -0.00000000      -0.0000000000000000     
  0.398900002      -0.00000000      -0.0000000000000000     
  0.398950011      -0.00000000      -0.0000000000000000     
  0.398999989      -0.00000000      -0.0000000000000000     
  0.399049997      -0.00000000      -0.0000000000000000     
  0.399100006      -0.00000000      -0.0000000000000000     
  0.399150014      -0.00000000      -0.0000000000000000     
  0.399199992      -0.00000000      -0.0000000000000000     
  0.399250001      -0.00000000      -0.0000000000000000     
  0.399300009      -0.00000000      -0.0000000000000000     
  0.399349988      -0.00000000      -0.0000000000000000     
  0.399399996      -0.00000000      -0.0000000000000000     
  0.399450004      -0.00000000      -0.0000000000000000     
  0.399500012      -0.00000000      -0.0000000000000000     
  0.399549991      -0.00000000      -0.0000000000000000     
  0.399599999      -0.00000000      -0.0000000000000000     
  0.399650007      -0.00000000      -0.0000000000000000     
  0.399699986      -0.00000000      -0.0000000000000000     
  0.399749994      -0.00000000      -0.0000000000000000     
  0.399800003      -0.00000000      -0.0000000000000000     
  0.399850011      -0.00000000      -0.0000000000000000     
  0.399899989      -0.00000000      -0.0000000000000000     
  0.399949998      -0.00000000      -0.0000000000000000     
  0.400000006      -0.00000000      -0.0000000000000000     
  0.400050014      -0.00000000      -0.0000000000000000     
  0.400099993      -0.00000000      -0.0000000000000000     
  0.400150001      -0.00000000      -0.0000000000000000     
  0.400200009      -0.00000000      -0.0000000000000000     
  0.400249988      -0.00000000      -0.0000000000000000     
  0.400299996      -0.00000000      -0.0000000000000000     
  0.400350004      -0.00000000      -0.0000000000000000     
  0.400400013      -0.00000000      -0.0000000000000000     
  0.400449991      -0.00000000      -0.0000000000000000     
  0.400500000      -0.00000000      -0.0000000000000000     
  0.400550008      -0.00000000      -0.0000000000000000     
  0.400599986      -0.00000000      -0.0000000000000000     
  0.400649995      -0.00000000      -0.0000000000000000     
  0.400700003      -0.00000000      -0.0000000000000000     
  0.400750011      -0.00000000      -0.0000000000000000     
  0.400799990      -0.00000000      -0.0000000000000000     
  0.400849998      -0.00000000      -0.0000000000000000     
  0.400900006      -0.00000000      -0.0000000000000000     
  0.400950015      -0.00000000      -0.0000000000000000     
  0.400999993      -0.00000000      -0.0000000000000000     
  0.401050001      -0.00000000      -0.0000000000000000     
  0.401100010      -0.00000000      -0.0000000000000000     
  0.401149988      -0.00000000      -0.0000000000000000     
  0.401199996      -0.00000000      -0.0000000000000000     
  0.401250005      -0.00000000      -0.0000000000000000     
  0.401300013      -0.00000000      -0.0000000000000000     
  0.401349992      -0.00000000      -0.0000000000000000     
  0.401400000      -0.00000000      -0.0000000000000000     
  0.401450008      -0.00000000      -0.0000000000000000     
  0.401499987      -0.00000000      -0.0000000000000000     
  0.401549995      -0.00000000      -0.0000000000000000     
  0.401600003      -0.00000000      -0.0000000000000000     
  0.401650012      -0.00000000      -0.0000000000000000     
  0.401699990      -0.00000000      -0.0000000000000000     
  0.401749998      -0.00000000      -0.0000000000000000     
  0.401800007      -0.00000000      -0.0000000000000000     
  0.401849985      -0.00000000      -0.0000000000000000     
  0.401899993      -0.00000000      -0.0000000000000000     
  0.401950002      -0.00000000      -0.0000000000000000     
  0.402000010      -0.00000000      -0.0000000000000000     
  0.402049989      -0.00000000      -0.0000000000000000     
  0.402099997      -0.00000000      -0.0000000000000000     
  0.402150005      -0.00000000      -0.0000000000000000     
  0.402200013      -0.00000000      -0.0000000000000000     
  0.402249992      -0.00000000      -0.0000000000000000     
  0.402300000      -0.00000000      -0.0000000000000000     
  0.402350008      -0.00000000      -0.0000000000000000     
  0.402399987      -0.00000000      -0.0000000000000000     
  0.402449995      -0.00000000      -0.0000000000000000     
  0.402500004      -0.00000000      -0.0000000000000000     
  0.402550012      -0.00000000      -0.0000000000000000     
  0.402599990      -0.00000000      -0.0000000000000000     
  0.402649999      -0.00000000      -0.0000000000000000     
  0.402700007      -0.00000000      -0.0000000000000000     
  0.402749985      -0.00000000      -0.0000000000000000     
  0.402799994      -0.00000000      -0.0000000000000000     
  0.402850002      -0.00000000      -0.0000000000000000     
  0.402900010      -0.00000000      -0.0000000000000000     
  0.402949989      -0.00000000      -0.0000000000000000     
  0.402999997      -0.00000000      -0.0000000000000000     
  0.403050005      -0.00000000      -0.0000000000000000     
  0.403100014      -0.00000000      -0.0000000000000000     
  0.403149992      -0.00000000      -0.0000000000000000     
  0.403200001      -0.00000000      -0.0000000000000000     
  0.403250009      -0.00000000      -0.0000000000000000     
  0.403299987      -0.00000000      -0.0000000000000000     
  0.403349996      -0.00000000      -0.0000000000000000     
  0.403400004      -0.00000000      -0.0000000000000000     
  0.403450012      -0.00000000      -0.0000000000000000     
  0.403499991      -0.00000000      -0.0000000000000000     
  0.403549999      -0.00000000      -0.0000000000000000     
  0.403600007      -0.00000000      -0.0000000000000000     
  0.403649986      -0.00000000      -0.0000000000000000     
  0.403699994      -0.00000000      -0.0000000000000000     
  0.403750002      -0.00000000      -0.0000000000000000     
  0.403800011      -0.00000000      -0.0000000000000000     
  0.403849989      -0.00000000      -0.0000000000000000     
  0.403899997      -0.00000000      -0.0000000000000000     
  0.403950006      -0.00000000      -0.0000000000000000     
  0.404000014      -0.00000000      -0.0000000000000000     
  0.404049993      -0.00000000      -0.0000000000000000     
  0.404100001      -0.00000000      -0.0000000000000000     
  0.404150009      -0.00000000      -0.0000000000000000     
  0.404199988      -0.00000000      -0.0000000000000000     
  0.404249996      -0.00000000      -0.0000000000000000     
  0.404300004      -0.00000000      -0.0000000000000000     
  0.404350013      -0.00000000      -0.0000000000000000     
  0.404399991      -0.00000000      -0.0000000000000000     
  0.404449999      -0.00000000      -0.0000000000000000     
  0.404500008      -0.00000000      -0.0000000000000000     
  0.404549986      -0.00000000      -0.0000000000000000     
  0.404599994      -0.00000000      -0.0000000000000000     
  0.404650003      -0.00000000      -0.0000000000000000     
  0.404700011      -0.00000000      -0.0000000000000000     
  0.404749990      -0.00000000      -0.0000000000000000     
  0.404799998      -0.00000000      -0.0000000000000000     
  0.404850006      -0.00000000      -0.0000000000000000     
  0.404900014      -0.00000000      -0.0000000000000000     
  0.404949993      -0.00000000      -0.0000000000000000     
  0.405000001      -0.00000000      -0.0000000000000000     
  0.405050009      -0.00000000      -0.0000000000000000     
  0.405099988      -0.00000000      -0.0000000000000000     
  0.405149996      -0.00000000      -0.0000000000000000     
  0.405200005      -0.00000000      -0.0000000000000000     
  0.405250013      -0.00000000      -0.0000000000000000     
  0.405299991      -0.00000000      -0.0000000000000000     
  0.405350000      -0.00000000      -0.0000000000000000     
  0.405400008      -0.00000000      -0.0000000000000000     
  0.405449986      -0.00000000      -0.0000000000000000     
  0.405499995      -0.00000000      -0.0000000000000000     
  0.405550003      -0.00000000      -0.0000000000000000     
  0.405600011      -0.00000000      -0.0000000000000000     
  0.405649990      -0.00000000      -0.0000000000000000     
  0.405699998      -0.00000000      -0.0000000000000000     
  0.405750006      -0.00000000      -0.0000000000000000     
  0.405800015      -0.00000000      -0.0000000000000000     
  0.405849993      -0.00000000      -0.0000000000000000     
  0.405900002      -0.00000000      -0.0000000000000000     
  0.405950010      -0.00000000      -0.0000000000000000     
  0.405999988      -0.00000000      -0.0000000000000000     
  0.406049997      -0.00000000      -0.0000000000000000     
  0.406100005      -0.00000000      -0.0000000000000000     
  0.406150013      -0.00000000      -0.0000000000000000     
  0.406199992      -0.00000000      -0.0000000000000000     
  0.406250000      -0.00000000      -0.0000000000000000     
  0.406300008      -0.00000000      -0.0000000000000000     
  0.406349987      -0.00000000      -0.0000000000000000     
  0.406399995      -0.00000000      -0.0000000000000000     
  0.406450003      -0.00000000      -0.0000000000000000     
  0.406500012      -0.00000000      -0.0000000000000000     
  0.406549990      -0.00000000      -0.0000000000000000     
  0.406599998      -0.00000000      -0.0000000000000000     
  0.406650007      -0.00000000      -0.0000000000000000     
  0.406699985      -0.00000000      -0.0000000000000000     
  0.406749994      -0.00000000      -0.0000000000000000     
  0.406800002      -0.00000000      -0.0000000000000000     
  0.406850010      -0.00000000      -0.0000000000000000     
  0.406899989      -0.00000000      -0.0000000000000000     
  0.406949997      -0.00000000      -0.0000000000000000     
  0.407000005      -0.00000000      -0.0000000000000000     
  0.407050014      -0.00000000      -0.0000000000000000     
  0.407099992      -0.00000000      -0.0000000000000000     
  0.407150000      -0.00000000      -0.0000000000000000     
  0.407200009      -0.00000000      -0.0000000000000000     
  0.407249987      -0.00000000      -0.0000000000000000     
  0.407299995      -0.00000000      -0.0000000000000000     
  0.407350004      -0.00000000      -0.0000000000000000     
  0.407400012      -0.00000000      -0.0000000000000000     
  0.407449991      -0.00000000      -0.0000000000000000     
  0.407499999      -0.00000000      -0.0000000000000000     
  0.407550007      -0.00000000      -0.0000000000000000     
